138.900385	52.227695	0.03751	0.029195	0.035069	0.028778	3.568325	3.815352	3.623539	3.830544	0.566114	0.985509	0.633459	1.005827	0.090714	0.089033	0.090453	0.088943
128.363779	51.539795	0.047638	0.041267	0.050491	0.040618	3.407303	3.553402	3.348312	3.582542	0.531877	0.740027	0.457819	0.838486	0.093396	0.092405	0.093456	0.091954
171.348148	68.162457	0.069408	0.062913	0.07041	0.063401	3.39603	3.572584	3.354038	3.546433	0.854654	1.363654	0.681627	1.267832	0.05556	0.054747	0.055742	0.054899
158.730519	62.021892	0.049742	0.043132	0.050847	0.041608	3.55248	3.733777	3.521733	3.767741	0.957319	1.480465	0.820764	1.596687	0.065347	0.06414	0.065568	0.063875
139.780674	53.100089	0.031065	0.026272	0.035782	0.026285	3.787398	3.941766	3.621582	3.952528	0.96343	1.327436	0.635681	1.374653	0.086749	0.085368	0.088227	0.085173
174.59311	62.533668	0.054354	0.049442	0.057047	0.047522	3.453027	3.592771	3.396014	3.6601	0.57079	0.809996	0.510547	1.003428	0.065832	0.065342	0.065858	0.064906
164.574693	64.238614	0.054036	0.046099	0.057092	0.047496	3.438773	3.618633	3.352468	3.586361	0.794294	1.17381	0.560727	1.123851	0.06065	0.059945	0.061156	0.060041
146.898416	62.915953	0.041108	0.034217	0.040596	0.032711	3.606388	3.814973	3.622522	3.867331	0.724187	1.152377	0.733702	1.343611	0.063596	0.06276	0.063642	0.062351
188.689188	68.230576	0.151779	0.147202	0.15315	0.145597	3.079535	3.216903	3.055297	3.260608	0.731673	1.14212	0.705572	1.338086	0.057253	0.056614	0.057318	0.056278
130.454254	68.005539	0.061078	0.054594	0.062553	0.053377	3.442026	3.628034	3.40653	3.611096	0.854392	1.454073	0.758158	1.289722	0.056202	0.055176	0.056393	0.055449
159.47389	62.530493	0.051491	0.044203	0.050254	0.042982	3.512932	3.727496	3.540121	3.742317	0.814409	1.40024	0.839483	1.443833	0.065632	0.064341	0.065529	0.064241
154.332258	58.165902	0.037089	0.031442	0.040337	0.032182	3.655405	3.826712	3.564509	3.808389	0.778252	1.165082	0.615885	1.13756	0.07356	0.072427	0.073945	0.072509
181.370156	65.274039	0.07983	0.073538	0.080426	0.072652	3.282516	3.428837	3.252784	3.460771	0.602409	0.869176	0.518343	1.01954	0.060361	0.059964	0.060736	0.05968
130.427994	51.438995	0.035995	0.031129	0.036325	0.026664	3.620188	3.767666	3.61628	3.910311	0.648011	0.887781	0.653268	1.247944	0.093147	0.092129	0.093099	0.090461
168.23236	39.963047	0.06294	0.056342	0.065791	0.052619	3.192949	3.325726	3.14611	3.384104	0.457428	0.646639	0.407834	0.69646	0.154367	0.152132	0.154569	0.151491
181.983664	68.590951	0.100085	0.094537	0.099977	0.093787	3.247866	3.393905	3.216082	3.412779	0.668333	0.990425	0.547612	1.074625	0.055885	0.055353	0.056084	0.055215
183.802803	70.32882	0.140128	0.133938	0.138859	0.130366	3.064079	3.214724	3.083605	3.279752	0.757191	1.229339	0.818246	1.495545	0.053704	0.052951	0.053581	0.052551
158.724156	73.054597	0.047965	0.042816	0.046045	0.04019	3.659158	3.839528	3.736131	3.936426	0.619478	0.961746	0.753771	1.216698	0.048325	0.047888	0.048043	0.047581
169.026824	70.38546	0.091511	0.086947	0.091559	0.082534	3.476212	3.609137	3.476335	3.718664	1.029606	1.448321	0.981205	1.975582	0.051492	0.050928	0.051472	0.050187
123.315618	33.696814	0.061271	0.054777	0.066921	0.049951	3.157863	3.267253	3.085249	3.373858	0.473453	0.60124	0.40296	0.759491	0.211586	0.20867	0.212343	0.20471
103.727998	31.218035	0.059776	0.050576	0.0631	0.04691	3.140597	3.291238	3.076652	3.35795	0.515618	0.708691	0.445523	0.811222	0.240564	0.234331	0.24298	0.230917
74.295509	17.643587	0.163116	0.156899	0.174388	0.14457	2.196873	2.235279	2.116903	2.328221	0.22983	0.251109	0.185448	0.314637	0.707517	0.701192	0.718531	0.682015
108.932916	20.116377	0.138451	0.128436	0.151588	0.126352	2.316841	2.392103	2.2154	2.409469	0.22929	0.276113	0.174486	0.286033	0.569534	0.560658	0.577351	0.558797
120.189715	33.456816	0.065959	0.058698	0.076664	0.057365	3.087848	3.206169	2.957861	3.228927	0.424205	0.547145	0.326201	0.579194	0.213251	0.210215	0.215516	0.209412
76.169287	28.38659	0.102618	0.086277	0.103271	0.086648	2.813257	2.972142	2.76412	2.979191	0.442413	0.620996	0.371584	0.639279	0.287725	0.281911	0.29404	0.28102
140.698882	28.371083	0.082193	0.072312	0.089049	0.069486	2.860506	2.973251	2.766425	3.015332	0.395189	0.489797	0.304996	0.552662	0.293664	0.290503	0.297868	0.287388
146.964082	29.953585	0.09491	0.087213	0.105415	0.082178	2.799386	2.886956	2.678211	2.93538	0.377274	0.468919	0.279245	0.50076	0.272044	0.269284	0.275628	0.267956
106.749789	25.92961	0.101982	0.090347	0.112106	0.088313	2.763111	2.889666	2.654749	2.89054	0.409924	0.542735	0.302335	0.521273	0.342676	0.333773	0.349767	0.335251
105.039012	29.323706	0.091001	0.082031	0.098593	0.077417	2.789595	2.908196	2.734118	2.956015	0.309105	0.416207	0.286848	0.452932	0.278753	0.274602	0.278742	0.273032
122.696215	31.564583	0.068315	0.060689	0.070104	0.053294	2.98982	3.092769	2.974621	3.234724	0.388331	0.48192	0.381553	0.668475	0.240916	0.238295	0.240658	0.232286
105.703549	20.355678	0.127378	0.113262	0.139288	0.109847	2.504698	2.607056	2.408768	2.644108	0.374849	0.461015	0.29289	0.501079	0.52693	0.512901	0.536109	0.505825
116.289783	25.79574	0.102808	0.097063	0.105507	0.083663	2.641025	2.688717	2.616696	2.865736	0.289666	0.311208	0.272032	0.481133	0.356006	0.35416	0.355001	0.342137
106.559049	25.900595	0.094956	0.08912	0.103668	0.078821	2.709336	2.765595	2.61799	2.882596	0.322705	0.366924	0.262535	0.471803	0.350984	0.349044	0.355061	0.341677
128.245381	32.572289	0.049365	0.041428	0.051049	0.037316	3.336642	3.484859	3.295521	3.605834	0.706614	0.952136	0.638426	1.255239	0.217484	0.210475	0.218764	0.201949
106.549099	20.02437	0.141742	0.129088	0.156182	0.124569	2.455925	2.549726	2.361527	2.597005	0.345342	0.425511	0.276821	0.475289	0.548661	0.534733	0.556187	0.525311
97.215318	36.502673	0.080554	0.071994	0.089041	0.06704	3.034592	3.171514	2.98268	3.249288	0.472369	0.647736	0.44232	0.810168	0.183064	0.179341	0.181848	0.17637
92.780397	22.300235	0.132159	0.126699	0.138384	0.116888	2.372365	2.417279	2.312212	2.507237	0.21407	0.237221	0.179732	0.29631	0.470354	0.467612	0.471468	0.460318
127.215679	32.398665	0.066147	0.057096	0.071994	0.055488	3.138207	3.297723	3.071023	3.313041	0.547926	0.794518	0.470211	0.785737	0.224821	0.21836	0.227973	0.218616
126.147371	28.358997	0.088909	0.076514	0.092859	0.074087	2.81555	2.976506	2.788738	2.989737	0.331118	0.470074	0.311312	0.477499	0.294953	0.288282	0.295302	0.287922
96.555077	29.820614	0.09087	0.081035	0.098184	0.077661	2.832325	2.949562	2.747976	2.980985	0.340523	0.439965	0.27592	0.481522	0.267249	0.263257	0.270217	0.2616
140.556699	38.583956	0.063638	0.057297	0.070058	0.053966	3.141801	3.253695	3.021541	3.288853	0.385758	0.499691	0.288367	0.525185	0.164108	0.162457	0.165697	0.16208
104.688976	23.418467	0.107535	0.095937	0.115811	0.092942	2.562416	2.667631	2.476172	2.698293	0.299737	0.380588	0.240506	0.405023	0.419112	0.411861	0.425806	0.409368
91.29983	22.588162	0.132326	0.125064	0.136444	0.116191	2.380153	2.442734	2.343188	2.521593	0.205995	0.239505	0.187405	0.288776	0.463337	0.459635	0.46361	0.453764
122.749726	29.668846	0.056839	0.049148	0.062819	0.045019	3.210738	3.343134	3.103449	3.423059	0.661203	0.874658	0.523193	1.030799	0.257518	0.248859	0.262914	0.242554
147.637828	27.435384	0.084118	0.073981	0.08806	0.070017	2.888406	2.99642	2.816594	3.062074	0.428853	0.538938	0.351965	0.620784	0.309361	0.305135	0.314095	0.30053
141.480368	31.983799	0.073365	0.066992	0.081682	0.062997	3.018767	3.094186	2.897607	3.180426	0.409148	0.479073	0.309499	0.579778	0.232627	0.230719	0.235614	0.227694
107.362812	28.259939	0.08114	0.075787	0.086562	0.06469	2.853688	2.909774	2.782437	3.066024	0.3602	0.399758	0.307465	0.569723	0.295332	0.294673	0.298903	0.286271
115.691755	31.689045	0.093922	0.081269	0.102039	0.082642	2.921681	3.067265	2.852552	3.076647	0.451823	0.639649	0.397438	0.688763	0.238415	0.234221	0.239654	0.232675
134.9571	35.447624	0.076974	0.065767	0.08148	0.064998	3.033604	3.181351	2.954214	3.188782	0.508878	0.670193	0.380181	0.729221	0.193704	0.19171	0.197837	0.190457
99.096611	35.480028	0.077909	0.068101	0.083506	0.067107	3.064503	3.211303	2.994686	3.21879	0.456932	0.641315	0.38108	0.651349	0.194676	0.190965	0.194244	0.190755
115.262362	32.552998	0.087126	0.075706	0.094185	0.075449	2.979427	3.121162	2.914675	3.147807	0.493218	0.679054	0.427494	0.763391	0.227054	0.223076	0.22812	0.220626
113.405302	29.443831	0.058289	0.050788	0.063326	0.045511	3.175278	3.303864	3.103203	3.415012	0.630585	0.821916	0.543385	1.058417	0.261654	0.253544	0.265276	0.243768
135.266006	37.384238	0.05898	0.049849	0.064329	0.051336	3.235273	3.383841	3.151287	3.379738	0.545381	0.728212	0.449963	0.793278	0.174044	0.171652	0.175358	0.170551
94.520539	16.317751	0.215994	0.209025	0.223947	0.197209	1.976577	2.014027	1.930014	2.093791	0.161443	0.179498	0.140404	0.225346	0.834056	0.83013	0.840868	0.81118
102.239036	21.864396	0.113208	0.102818	0.124186	0.098032	2.522713	2.608498	2.430608	2.653921	0.296219	0.35503	0.238813	0.393409	0.477307	0.471547	0.484136	0.46637
136.727021	26.66677	0.10283	0.094448	0.115918	0.093239	2.656177	2.751887	2.535081	2.758823	0.262401	0.333322	0.198683	0.338697	0.334904	0.332258	0.339493	0.331901
116.332854	32.754135	0.085524	0.077657	0.088273	0.072314	2.809846	2.907187	2.767176	2.974879	0.26398	0.329807	0.23323	0.387743	0.22742	0.226121	0.228389	0.224516
103.924803	24.841354	0.090413	0.078562	0.103935	0.080346	2.758266	2.89053	2.631086	2.869308	0.382725	0.512143	0.287589	0.490918	0.370147	0.36036	0.377345	0.362039
100.707471	22.962917	0.129624	0.120828	0.139206	0.11909	2.37043	2.447879	2.287702	2.458634	0.19359	0.237477	0.154629	0.241145	0.447521	0.443563	0.451516	0.443125
110.664943	36.657984	0.06263	0.056417	0.07299	0.053286	3.218554	3.308364	3.048681	3.373234	0.557974	0.662674	0.360105	0.782896	0.178598	0.17706	0.182372	0.174919
116.291236	23.707019	0.091179	0.079241	0.096602	0.073688	2.77859	2.903238	2.716339	2.976705	0.427656	0.550205	0.37021	0.651467	0.399792	0.387967	0.40494	0.378093
